timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-02-07,8.97000000,9.90000000,8.72000000,9.59000000,6840266.61000000,1644278399999,64445568.84720000,112279,3348452.60000000,31572601.50940000,0
2022-02-08,9.60000000,9.66000000,8.60000000,9.20000000,6441953.68000000,1644364799999,58365190.87690000,107172,3134130.85000000,28408810.54320000,0
2022-02-09,9.21000000,9.34000000,8.70000000,8.95000000,3429629.01000000,1644451199999,30916343.01740000,55949,1708298.63000000,15404948.47260000,0
2022-02-10,8.94000000,9.25000000,8.24000000,8.36000000,8109631.98000000,1644537599999,71236642.33500000,121030,4024300.24000000,35391574.39720000,0
2022-02-11,8.36000000,8.68000000,7.45000000,7.68000000,5150384.65000000,1644623999999,42310856.60110000,72791,2438911.39000000,20086136.47720000,0
2022-02-12,7.69000000,8.05000000,7.34000000,7.79000000,3585997.24000000,1644710399999,27593464.82630000,50344,1843280.98000000,14198535.47760000,0
2022-02-13,7.79000000,8.09000000,7.24000000,7.32000000,2825081.08000000,1644796799999,21609806.54140000,40540,1385021.13000000,10609530.86740000,0
2022-02-14,7.31000000,7.53000000,7.05000000,7.40000000,3180936.86000000,1644883199999,23177534.35570000,40178,1532506.79000000,11171695.32300000,0
2022-02-15,7.39000000,8.85000000,7.39000000,8.78000000,6788463.67000000,1644969599999,56275994.98800000,87151,3514677.80000000,29089224.10660000,0
2022-02-16,8.79000000,9.28000000,8.64000000,8.99000000,9310997.14000000,1645055999999,83221403.34170000,136752,4653358.90000000,41625428.82590000,0
2022-02-17,8.98000000,9.38000000,7.97000000,8.17000000,7662913.29000000,1645142399999,66449370.44270000,108579,3696585.55000000,32104140.07960000,0
2022-02-18,8.17000000,8.38000000,7.61000000,7.72000000,4005881.85000000,1645228799999,32071681.53050000,51250,1986014.17000000,15915829.02670000,0
2022-02-19,7.72000000,7.82000000,7.29000000,7.69000000,2697317.19000000,1645315199999,20488783.60720000,36576,1318289.20000000,10018937.11340000,0
2022-02-20,7.69000000,7.71000000,6.89000000,7.07000000,3449812.28000000,1645401599999,24676675.92880000,46713,1609229.41000000,11505292.42370000,0
2022-02-21,7.08000000,7.67000000,6.39000000,6.44000000,6486856.91000000,1645487999999,45674774.59600000,88204,3188192.91000000,22500760.27410000,0
2022-02-22,6.44000000,6.87000000,6.12000000,6.83000000,5198833.20000000,1645574399999,33826304.71500000,77120,2654341.84000000,17284705.81580000,0
2022-02-23,6.83000000,8.24000000,6.64000000,7.11000000,11334626.09000000,1645660799999,83514680.92640000,131151,5693603.54000000,41968237.56890000,0
2022-02-24,7.12000000,7.50000000,5.96000000,6.90000000,13835162.62000000,1645747199999,91044465.37180000,209929,6947922.79000000,45773079.36230000,0
2022-02-25,6.89000000,7.53000000,6.61000000,7.43000000,5907803.66000000,1645833599999,41875489.53830000,89596,3037319.42000000,21565737.45740000,0
2022-02-26,7.43000000,7.65000000,7.03000000,7.12000000,3545931.40000000,1645919999999,25898084.33780000,49654,1746271.22000000,12766270.28940000,0
2022-02-27,7.13000000,7.22000000,6.51000000,6.73000000,4140739.77000000,1646006399999,28530763.00550000,73847,1935495.60000000,13348980.80460000,0
2022-02-28,6.72000000,7.59000000,6.56000000,7.55000000,4358359.91000000,1646092799999,30711627.73990000,72992,2247195.15000000,15864854.56370000,0
2022-03-01,7.55000000,7.96000000,7.30000000,7.90000000,6473274.84000000,1646179199999,49424245.39870000,89271,3315449.97000000,25331290.85860000,0
2022-03-02,7.91000000,7.93000000,7.31000000,7.40000000,4858725.18000000,1646265599999,36899564.06620000,66978,2339731.72000000,17780468.23110000,0
2022-03-03,7.41000000,7.50000000,7.05000000,7.23000000,2966407.03000000,1646351999999,21561994.23490000,42258,1376711.04000000,10019732.59030000,0
2022-03-04,7.23000000,7.27000000,6.56000000,6.74000000,3261837.22000000,1646438399999,22549968.30290000,55401,1522812.24000000,10537068.09290000,0
2022-03-05,6.75000000,6.95000000,6.53000000,6.87000000,1804767.71000000,1646524799999,12218214.64890000,32849,895719.88000000,6058502.01340000,0
2022-03-06,6.86000000,6.94000000,6.33000000,6.40000000,2275137.51000000,1646611199999,15068753.70380000,40547,1054097.87000000,6983479.86820000,0
2022-03-07,6.40000000,6.66000000,6.03000000,6.15000000,3197050.00000000,1646697599999,20249767.00170000,53550,1504118.68000000,9535381.62500000,0
2022-03-08,6.14000000,6.37000000,6.01000000,6.06000000,3179330.06000000,1646783999999,19652381.84070000,49893,1464942.93000000,9063202.36040000,0
2022-03-09,6.07000000,6.55000000,6.03000000,6.37000000,4229341.39000000,1646870399999,26897126.20980000,74020,2019470.75000000,12853911.52060000,0
2022-03-10,6.37000000,6.50000000,5.78000000,6.00000000,4396025.75000000,1646956799999,26422193.59840000,62529,2030412.20000000,12204451.54130000,0
2022-03-11,5.99000000,6.13000000,5.74000000,5.81000000,2957203.87000000,1647043199999,17510706.72090000,42172,1388628.23000000,8225170.80560000,0
2022-03-12,5.81000000,6.11000000,5.79000000,5.83000000,2717445.69000000,1647129599999,16091091.10230000,42275,1360592.69000000,8061986.03980000,0
2022-03-13,5.83000000,6.05000000,5.38000000,5.49000000,3760824.10000000,1647215999999,21688335.53220000,50870,1728975.45000000,9984020.53340000,0
2022-03-14,5.50000000,5.69000000,5.42000000,5.65000000,2916170.73000000,1647302399999,16195450.81650000,44043,1401162.05000000,7783644.27930000,0
2022-03-15,5.64000000,5.82000000,5.48000000,5.76000000,2674632.25000000,1647388799999,15066581.67400000,38758,1285541.62000000,7253586.28340000,0
2022-03-16,5.77000000,6.19000000,5.63000000,6.16000000,4826479.43000000,1647475199999,28334843.99680000,71760,2449082.18000000,14401032.68710000,0
2022-03-17,6.15000000,6.45000000,6.08000000,6.19000000,4169639.23000000,1647561599999,26096001.52520000,58577,2020313.01000000,12649708.10740000,0
2022-03-18,6.20000000,6.32000000,5.93000000,6.26000000,3132079.91000000,1647647999999,19097998.76180000,48750,1460552.51000000,8915434.02240000,0
2022-03-19,6.26000000,6.70000000,6.26000000,6.51000000,3210909.49000000,1647734399999,20797592.59340000,62168,1621392.74000000,10507981.17640000,0
2022-03-20,6.51000000,6.70000000,6.10000000,6.22000000,2714514.24000000,1647820799999,17349867.08470000,48064,1301339.99000000,8330319.70140000,0
2022-03-21,6.22000000,6.53000000,6.03000000,6.33000000,2848436.02000000,1647907199999,18074197.92960000,44708,1361788.16000000,8638122.26210000,0
2022-03-22,6.33000000,6.79000000,6.29000000,6.55000000,4370680.63000000,1647993599999,28862717.55560000,56299,2058586.35000000,13600217.76420000,0
2022-03-23,6.55000000,6.95000000,6.45000000,6.91000000,4440516.47000000,1648079999999,29947297.80020000,61921,2241334.24000000,15126686.12220000,0
2022-03-24,6.92000000,7.23000000,6.88000000,7.16000000,4340494.51000000,1648166399999,30670479.37220000,83051,2147026.80000000,15179706.11830000,0
2022-03-25,7.15000000,7.27000000,6.76000000,6.88000000,3317936.70000000,1648252799999,23486059.71870000,70176,1612954.84000000,11429818.71340000,0
2022-03-26,6.88000000,7.20000000,6.84000000,7.17000000,1714258.84000000,1648339199999,12059790.07310000,38209,924520.51000000,6509213.98830000,0
2022-03-27,7.17000000,7.74000000,7.12000000,7.65000000,3762579.35000000,1648425599999,27850193.51680000,74052,1938576.11000000,14358912.56580000,0
2022-03-28,7.66000000,8.08000000,7.14000000,7.37000000,4732737.85000000,1648511999999,36721367.75080000,96198,2331730.47000000,18127992.88050000,0
2022-03-29,7.37000000,7.93000000,7.35000000,7.62000000,4238369.96000000,1648598399999,32276259.42600000,88041,2127700.00000000,16216553.39240000,0
2022-03-30,7.61000000,7.92000000,7.29000000,7.78000000,4343869.66000000,1648684799999,33549661.14890000,83148,2222547.84000000,17183349.79190000,0
2022-03-31,7.78000000,8.25000000,7.38000000,7.52000000,5914610.15000000,1648771199999,46375743.12010000,110526,2848325.79000000,22370032.65790000,0
2022-04-01,7.51000000,8.77000000,7.02000000,8.43000000,8473079.01000000,1648857599999,67369163.67690000,158231,4299915.25000000,34210468.66630000,0
2022-04-02,8.43000000,8.86000000,8.11000000,8.23000000,8277693.94000000,1648943999999,70026074.09880000,166050,4158678.38000000,35235783.69250000,0
2022-04-03,8.22000000,8.43000000,7.86000000,8.29000000,4214739.05000000,1649030399999,34418172.26460000,80933,2008144.14000000,16410066.87490000,0
2022-04-04,8.28000000,8.44000000,7.52000000,7.94000000,4763911.15000000,1649116799999,38142427.50790000,88143,2210514.89000000,17705463.71600000,0
2022-04-05,7.93000000,8.23000000,7.52000000,7.58000000,3530654.26000000,1649203199999,27970994.55510000,58358,1682772.15000000,13348137.73070000,0
2022-04-06,7.57000000,7.59000000,6.68000000,6.73000000,5814031.03000000,1649289599999,41304783.28170000,116377,2740828.34000000,19483734.89980000,0
2022-04-07,6.73000000,7.12000000,6.60000000,7.05000000,2703950.41000000,1649375999999,18673340.55910000,66753,1321228.02000000,9128897.23980000,0
2022-04-08,7.04000000,7.17000000,6.44000000,6.53000000,2690900.37000000,1649462399999,18437617.91190000,64812,1207666.50000000,8282410.79100000,0
2022-04-09,6.53000000,6.83000000,6.49000000,6.81000000,1374998.94000000,1649548799999,9132944.52800000,33592,687074.70000000,4566909.80060000,0
2022-04-10,6.82000000,6.94000000,6.51000000,6.55000000,1459772.54000000,1649635199999,9841256.76590000,30115,657425.13000000,4437349.97890000,0
2022-04-11,6.55000000,6.61000000,6.01000000,6.12000000,3409642.25000000,1649721599999,21313003.81210000,81452,1614312.78000000,10094838.23270000,0
2022-04-12,6.13000000,6.60000000,6.09000000,6.45000000,2578351.93000000,1649807999999,16425108.97310000,58565,1311826.01000000,8357789.03430000,0
2022-04-13,6.46000000,6.67000000,6.28000000,6.54000000,2237333.14000000,1649894399999,14545467.62320000,48519,1068985.61000000,6953935.58650000,0
2022-04-14,6.54000000,6.73000000,6.29000000,6.39000000,1974577.03000000,1649980799999,12790526.44490000,38136,968569.44000000,6278597.54840000,0
2022-04-15,6.39000000,6.56000000,6.29000000,6.42000000,1161848.30000000,1650067199999,7472471.82990000,26548,540303.06000000,3477678.36930000,0
2022-04-16,6.42000000,6.99000000,6.40000000,6.76000000,2214525.53000000,1650153599999,14727205.05830000,40394,1187284.42000000,7892403.36100000,0
2022-04-17,6.77000000,7.04000000,6.47000000,6.49000000,3152742.02000000,1650239999999,21507532.59850000,59587,1542511.96000000,10540648.31470000,0
2022-04-18,6.49000000,6.63000000,6.07000000,6.55000000,4456507.11000000,1650326399999,28251800.66080000,79571,2075427.17000000,13161439.34200000,0
2022-04-19,6.55000000,6.91000000,6.43000000,6.77000000,2917829.03000000,1650412799999,19483999.41570000,55041,1389091.81000000,9280178.14520000,0
2022-04-20,6.77000000,7.15000000,6.60000000,6.84000000,4466103.87000000,1650499199999,30949117.46090000,79016,2124460.42000000,14735207.77960000,0
2022-04-21,6.83000000,7.32000000,6.33000000,6.53000000,4413378.19000000,1650585599999,30538829.09700000,84629,2105523.12000000,14602348.58800000,0
2022-04-22,6.54000000,6.74000000,6.41000000,6.49000000,2374830.81000000,1650671999999,15602396.88780000,43546,1070378.11000000,7034198.88240000,0
2022-04-23,6.50000000,6.53000000,6.23000000,6.37000000,1550891.52000000,1650758399999,9932478.88080000,30227,735746.20000000,4715096.03400000,0
2022-04-24,6.37000000,6.44000000,6.25000000,6.37000000,1570500.49000000,1650844799999,9990407.74920000,26321,744013.78000000,4734113.53870000,0
2022-04-25,6.37000000,6.38000000,5.78000000,6.26000000,3499800.07000000,1650931199999,21144942.91180000,67224,1750137.98000000,10581952.87780000,0
2022-04-26,6.25000000,6.36000000,5.62000000,5.76000000,2697384.56000000,1651017599999,16216374.65880000,51295,1201340.13000000,7222404.43080000,0
2022-04-27,5.76000000,6.09000000,5.69000000,5.95000000,2135036.41000000,1651103999999,12596748.34290000,39422,1037790.06000000,6123035.66300000,0
2022-04-28,5.95000000,6.40000000,5.90000000,6.24000000,3921971.17000000,1651190399999,24233840.27250000,66012,1975087.07000000,12218970.90400000,0
2022-04-29,6.25000000,6.79000000,5.72000000,5.86000000,8278936.83000000,1651276799999,52587601.69650000,121727,3959781.39000000,25195793.32680000,0
2022-04-30,5.86000000,6.03000000,4.45000000,4.92000000,5150767.76000000,1651363199999,27375171.65119400,78158,2432628.75000000,12877108.52550000,0
2022-05-01,4.93000000,5.19000000,4.81000000,5.09000000,3706765.28000000,1651449599999,18577536.03870000,54868,1864619.97000000,9357187.72400000,0
2022-05-02,5.09000000,5.23000000,4.74000000,4.94000000,2959818.34000000,1651535999999,14769929.34800000,40879,1439213.86000000,7184489.15420000,0
2022-05-03,4.94000000,5.11000000,4.81000000,4.92000000,2560103.96000000,1651622399999,12753734.64490000,33299,1197618.83000000,5968669.37670000,0
2022-05-04,4.92000000,5.41000000,4.91000000,5.40000000,3731575.51000000,1651708799999,19222769.88290000,46620,1875023.35000000,9675846.67820000,0
2022-05-05,5.39000000,5.49000000,4.70000000,4.87000000,4458792.33000000,1651795199999,22387620.17000000,56837,2120246.17000000,10643091.55910000,0
2022-05-06,4.87000000,5.03000000,4.66000000,4.89000000,3421649.10000000,1651881599999,16598771.82940000,41212,1680220.15000000,8156458.89350000,0
2022-05-07,4.88000000,4.91000000,4.42000000,4.57000000,2639216.74000000,1651967999999,12459585.57100000,31646,1277597.51000000,6036939.37390000,0
2022-05-08,4.57000000,4.67000000,4.40000000,4.52000000,3133028.38000000,1652054399999,14195396.95720000,36892,1498805.26000000,6793232.31260000,0
2022-05-09,4.52000000,4.64000000,3.51000000,3.55000000,6823737.55000000,1652140799999,27643172.34243000,70895,3322011.84000000,13463798.73040000,0
2022-05-10,3.55000000,4.19000000,3.43000000,3.79000000,7848637.85000000,1652227199999,30324480.69800000,77604,3964733.16000000,15320448.07150000,0
2022-05-11,3.78000000,3.91000000,2.30000000,2.52000000,13532915.54000000,1652313599999,41189218.33821600,124176,6503219.36000000,19771988.98390000,0
2022-05-12,2.53000000,2.71000000,1.90000000,2.19000000,14199874.63000000,1652399999999,31349282.66670000,98530,7000114.51000000,15452692.31120000,0
2022-05-13,2.19000000,2.87000000,2.15000000,2.51000000,7137720.94000000,1652486399999,18486664.61640000,56943,3579332.01000000,9264117.67110000,0
2022-05-14,2.52000000,2.96000000,2.31000000,2.61000000,6653898.57000000,1652572799999,17051832.02850000,46946,3213308.92000000,8231328.79690000,0
2022-05-15,2.61000000,2.90000000,2.51000000,2.89000000,4648228.25000000,1652659199999,12509673.48830000,39325,2341309.36000000,6313718.35890000,0
2022-05-16,2.89000000,2.89000000,2.54000000,2.67000000,6470789.00000000,1652745599999,17306225.17090000,44457,3189179.61000000,8533286.29710000,0
2022-05-17,2.67000000,3.18000000,2.67000000,3.15000000,8057449.21000000,1652831999999,23835013.26510000,55036,4094940.88000000,12120880.49730000,0
2022-05-18,3.14000000,3.32000000,2.91000000,2.95000000,10390099.85000000,1652918399999,32505500.12410000,64572,5067934.53000000,15873206.21110000,0
2022-05-19,2.96000000,3.14000000,2.72000000,3.04000000,7988448.82000000,1653004799999,23357211.76440000,52695,3912133.90000000,11440133.77890000,0
2022-05-20,3.04000000,3.12000000,2.76000000,2.86000000,5865858.23000000,1653091199999,17378181.98770000,35320,2866678.82000000,8494743.10620000,0
2022-05-21,2.86000000,3.05000000,2.79000000,3.00000000,3254158.43000000,1653177599999,9501061.50520000,22102,1630407.12000000,4762796.76490000,0
2022-05-22,3.00000000,3.19000000,2.89000000,3.07000000,5288582.95000000,1653263999999,16125342.13480000,26775,2567482.19000000,7831120.06530000,0
2022-05-23,3.07000000,3.18000000,2.79000000,2.86000000,4728544.68000000,1653350399999,14410196.82950000,30580,2324183.87000000,7094064.38910000,0
2022-05-24,2.85000000,2.97000000,2.73000000,2.94000000,3366489.26000000,1653436799999,9669810.41060000,22330,1693186.74000000,4865783.29210000,0
2022-05-25,2.93000000,3.00000000,2.82000000,2.86000000,5990736.95000000,1653523199999,17325530.27380000,30732,2929856.10000000,8474814.76690000,0
2022-05-26,2.86000000,2.95000000,2.45000000,2.60000000,9470364.93000000,1653609599999,25661917.23740000,47285,4620895.80000000,12527731.40150000,0
2022-05-27,2.61000000,2.67000000,2.42000000,2.51000000,7202177.90000000,1653695999999,18357691.21800000,39512,3517751.59000000,8971872.72980000,0
2022-05-28,2.52000000,2.71000000,2.49000000,2.68000000,3171351.37000000,1653782399999,8303432.46260000,19468,1547378.03000000,4054258.68580000,0
2022-05-29,2.68000000,3.00000000,2.61000000,2.97000000,3402133.35000000,1653868799999,9391538.50340000,19548,1758220.03000000,4861205.56520000,0
2022-05-30,2.97000000,3.28000000,2.94000000,3.23600000,12937881.36000000,1653955199999,40881071.83625000,84946,6386192.41000000,20179136.87090000,0
2022-05-31,3.23600000,3.33000000,2.91800000,3.14000000,12456947.55000000,1654041599999,39052557.55495000,91400,6057658.67000000,18993650.28555000,0
2022-06-01,3.14000000,3.24300000,2.72800000,2.81600000,7394288.69000000,1654127999999,22073361.36196000,58623,3498488.54000000,10451037.65892000,0
2022-06-02,2.81600000,2.90900000,2.75200000,2.89300000,7928528.94000000,1654214399999,22491546.13055000,64363,3946456.85000000,11195624.88478000,0
2022-06-03,2.89400000,2.90000000,2.65200000,2.83000000,8623044.03000000,1654300799999,23936387.98709000,66529,4279822.41000000,11878625.34006000,0
2022-06-04,2.83100000,3.02900000,2.75900000,2.98600000,7989003.07000000,1654387199999,23312248.07901000,62166,3958998.07000000,11557602.98630000,0
2022-06-05,2.98500000,2.99200000,2.78900000,2.81800000,3403367.28000000,1654473599999,9754074.80694000,26381,1591306.50000000,4561994.81451000,0
2022-06-06,2.81800000,3.02200000,2.78300000,2.88600000,5194860.93000000,1654559999999,15142578.12801000,43502,2484856.38000000,7246888.21219000,0
2022-06-07,2.88800000,2.89000000,2.61600000,2.74900000,5892780.12000000,1654646399999,16136368.55194000,52519,2777953.59000000,7608209.58631000,0
2022-06-08,2.74800000,2.96800000,2.65700000,2.82700000,6584914.05000000,1654732799999,18587571.12192000,67649,3185771.17000000,8990258.84968000,0
2022-06-09,2.82600000,3.00000000,2.75600000,2.86400000,4209234.50000000,1654819199999,12137149.25290000,38480,2140849.24000000,6175860.94709000,0
2022-06-10,2.86400000,2.87500000,2.62600000,2.65600000,4602806.93000000,1654905599999,12623600.83381000,43741,2193665.38000000,6020622.29241000,0
2022-06-11,2.65600000,2.71700000,2.33600000,2.39700000,4893756.91000000,1654991999999,12271920.21442000,45456,2344759.90000000,5883651.61825000,0
2022-06-12,2.39800000,2.42500000,2.15700000,2.16900000,5455856.13000000,1655078399999,12413534.44699000,53838,2629720.61000000,5984347.84473000,0
2022-06-13,2.16700000,2.22500000,1.91700000,2.07700000,9930421.90000000,1655164799999,20256295.21879000,93174,4982779.76000000,10161409.40595000,0
2022-06-14,2.07700000,2.25800000,1.90100000,2.05400000,8232613.53000000,1655251199999,17125859.06015000,69080,4135781.71000000,8604299.21707000,0
2022-06-15,2.05400000,2.45000000,1.84500000,2.37400000,9898245.02000000,1655337599999,20491937.15226000,92722,4913690.66000000,10204697.65516000,0
2022-06-16,2.37400000,2.39900000,1.88300000,2.00400000,8392809.37000000,1655423999999,17638861.06580000,88438,4126445.43000000,8680950.11521000,0
2022-06-17,2.00400000,2.11300000,1.96100000,2.04000000,4717634.10000000,1655510399999,9637135.04255000,41451,2350795.37000000,4802668.90395000,0
2022-06-18,2.04000000,2.07900000,1.84600000,2.04000000,7024745.11000000,1655596799999,13789037.38908000,67365,3455375.22000000,6788046.23823000,0
2022-06-19,2.03900000,2.28400000,2.00100000,2.22000000,8741370.78000000,1655683199999,18632536.30997000,93468,4407645.16000000,9403188.54740000,0
2022-06-20,2.22000000,2.36500000,2.08700000,2.18500000,6487385.04000000,1655769599999,14464097.20140000,65999,3104183.06000000,6913571.02438000,0
2022-06-21,2.18500000,2.47700000,2.15800000,2.30900000,6914415.87000000,1655855999999,16310689.49811000,69186,3284993.21000000,7743292.09429000,0
2022-06-22,2.30900000,2.36300000,2.14000000,2.32600000,6250781.72000000,1655942399999,14034280.46372000,61486,3031486.22000000,6814137.05810000,0
2022-06-23,2.32700000,2.76000000,2.31200000,2.66500000,7848114.45000000,1656028799999,20321283.04380000,107227,3842711.18000000,9944970.34235000,0
2022-06-24,2.66500000,2.77800000,2.58500000,2.72500000,5038565.44000000,1656115199999,13520420.44738000,53910,2401399.16000000,6446154.94496000,0
2022-06-25,2.72500000,2.86100000,2.57100000,2.79900000,4713694.88000000,1656201599999,12907233.16222000,68097,2315942.88000000,6344276.31030000,0
2022-06-26,2.79900000,2.92500000,2.58600000,2.59600000,4770260.46000000,1656287999999,13194754.31066000,64320,2381082.95000000,6591405.32997000,0
2022-06-27,2.59500000,2.75900000,2.54800000,2.58800000,3211238.82000000,1656374399999,8502485.04883000,43989,1486617.61000000,3941847.39354000,0
2022-06-28,2.58900000,2.74900000,2.48100000,2.73800000,3830108.00000000,1656460799999,10020137.92118000,51937,1959077.26000000,5131927.94428000,0
2022-06-29,2.73900000,2.89000000,2.54700000,2.58000000,5394872.19000000,1656547199999,14519057.57097000,79941,2541746.57000000,6846707.84227000,0
2022-06-30,2.58000000,2.58000000,2.16700000,2.31900000,4773771.66000000,1656633599999,11047520.02711000,70169,2259168.81000000,5225852.81360000,0
2022-07-01,2.31900000,2.37000000,2.20600000,2.22700000,2798691.35000000,1656719999999,6384419.51205000,40343,1235827.18000000,2820853.48827000,0
2022-07-02,2.22600000,2.24700000,2.13600000,2.21300000,1728426.17000000,1656806399999,3792736.81652000,25255,804207.25000000,1765989.28560000,0
2022-07-03,2.21300000,2.26300000,2.14800000,2.22700000,1652105.34000000,1656892799999,3645123.27900000,21976,838115.17000000,1850108.56512000,0
2022-07-04,2.22700000,2.34500000,2.16700000,2.33000000,2047627.83000000,1656979199999,4648766.54942000,27517,992926.49000000,2254165.12326000,0
2022-07-05,2.32900000,2.35000000,2.16000000,2.22100000,2175841.56000000,1657065599999,4889902.34775000,28710,1010341.79000000,2272186.00402000,0
2022-07-06,2.22100000,2.31700000,2.18900000,2.30200000,2285071.30000000,1657151999999,5152752.14558000,26445,1176445.71000000,2656312.84098000,0
2022-07-07,2.30200000,2.49100000,2.29000000,2.42300000,4426736.74000000,1657238399999,10670499.40790000,47218,2126324.72000000,5122050.30538000,0
2022-07-08,2.42400000,2.47200000,2.28500000,2.34800000,2757634.92000000,1657324799999,6520796.18839000,30074,1224459.15000000,2893728.58427000,0
2022-07-09,2.34800000,2.42800000,2.33900000,2.39400000,1739168.93000000,1657411199999,4151955.27930000,19280,861904.94000000,2058009.32993000,0
2022-07-10,2.39500000,2.39800000,2.22000000,2.23800000,1593900.71000000,1657497599999,3637378.14691000,17658,764491.14000000,1742143.23142000,0
2022-07-11,2.23900000,2.23900000,2.05500000,2.06000000,2271708.05000000,1657583999999,4927722.31344000,23888,1158932.86000000,2514264.71491000,0
2022-07-12,2.06100000,2.12100000,2.00500000,2.01000000,2083811.54000000,1657670399999,4310288.93774000,20528,1050559.29000000,2174277.08133000,0
2022-07-13,2.01000000,2.15000000,1.91400000,2.13700000,2783849.34000000,1657756799999,5664728.11059000,30780,1349014.59000000,2744120.88620000,0
2022-07-14,2.13600000,2.20900000,2.02800000,2.18100000,2878011.35000000,1657843199999,6068797.30478000,26933,1397152.62000000,2942689.09894000,0
2022-07-15,2.18300000,2.26900000,2.15800000,2.20100000,2540039.28000000,1657929599999,5640927.84287000,27021,1237109.67000000,2747065.83792000,0
2022-07-16,2.20300000,2.28000000,2.13600000,2.23400000,2257497.46000000,1658015999999,4987213.88758000,21013,1036484.43000000,2288972.06225000,0
2022-07-17,2.23400000,2.30600000,2.16800000,2.17400000,2706384.59000000,1658102399999,6078127.87429000,24691,1290119.60000000,2899024.88333000,0
2022-07-18,2.17400000,2.40000000,2.16800000,2.36200000,3814360.92000000,1658188799999,8794602.33602000,40376,1867333.65000000,4306300.66720000,0
2022-07-19,2.36200000,2.48500000,2.31300000,2.44300000,4671948.07000000,1658275199999,11237004.22165000,51114,2264786.52000000,5449280.68900000,0
2022-07-20,2.44200000,2.74300000,2.41000000,2.45400000,7693548.11000000,1658361599999,19826798.56474000,77845,3680731.59000000,9494514.83829000,0
2022-07-21,2.45400000,2.54100000,2.32800000,2.52200000,4060232.06000000,1658447999999,9915622.23373000,40719,2049175.98000000,5008791.88653000,0
2022-07-22,2.52300000,2.58200000,2.34600000,2.35400000,3099733.12000000,1658534399999,7710246.89718000,33999,1458226.34000000,3629260.07652000,0
2022-07-23,2.35300000,2.46900000,2.29200000,2.37000000,3098769.87000000,1658620799999,7369093.28386000,31949,1508989.03000000,3591433.61225000,0
2022-07-24,2.36900000,2.44000000,2.35600000,2.36200000,2502973.93000000,1658707199999,6012463.81727000,24591,1201707.03000000,2887443.68824000,0
2022-07-25,2.36200000,2.37000000,2.16800000,2.17100000,2286383.96000000,1658793599999,5193592.52949000,25313,1032020.32000000,2343355.11794000,0
2022-07-26,2.17400000,2.20600000,2.08800000,2.20600000,2064090.34000000,1658879999999,4398782.67311000,23236,1042385.72000000,2223321.61469000,0
2022-07-27,2.20600000,2.55600000,2.14400000,2.54000000,5143161.39000000,1658966399999,12019263.81572000,54759,2681919.36000000,6271658.68671000,0
2022-07-28,2.54100000,2.93700000,2.51800000,2.77800000,12551886.67000000,1659052799999,34829742.17612000,147091,6066749.77000000,16860138.82862000,0
